subject,session,scan,bg_mean,bg_size,bg_std,cnr,csf_mean,csf_size,csf_std,efc,fber,fg_mean,fg_size,fg_std,fwhm,fwhm_x,fwhm_y,fwhm_z,gm_mean,gm_size,gm_std,qi1,snr,wm_mean,wm_size,wm_std
SPN01_MRC_0021,01,SPN01_MRC_0021_01_01_T1_04_MPRAGE-TI-900-Buchanan,31.3004067913499,7905527,7.4624936727721884,8.8489943705992768,127.87336224039812,298197,37.166027521370722,0.5857743630815746,38.137934193770832,136.61001343071484,7823113,144.31176947380101,4.5178584053515074,4.393404262873438,4.4860549565217385,4.6787895652173912,202.75581127176252,620045,32.577754240256375,0.10576056472895481,18.306214975987587,268.79137577275634,600448,46.016317194971919
SPN01_MRC_0021,01,SPN01_MRC_0021_01_01_T1_02_MPRAGE-TI-900-Buchanan,31.129834515138882,7895828,7.4492453447458518,8.8843737602203259,127.33081473078637,296196,37.077362706369428,0.58404231184109168,38.495202725556744,136.11461413857501,7832812,144.61457906538413,4.4783124744885567,4.3562816290924751,4.4575387826086956,4.6252076521739127,201.6653790058098,620505,32.510114255212777,0.088226339276894078,18.272268913062479,267.84725888011326,599007,45.954920626234411
SPN01_MRC_0021,01,SPN01_MRC_0021_01_01_T1_03_MPRAGE-TI-900-Buchanan,31.178959415494926,7909324,7.4402463079423775,8.9215643357535068,128.36895369715435,294064,37.343723671802181,0.58448142920052659,38.646119092794642,136.82936346350499,7819316,144.86554698062903,4.5066676299793187,4.3875041974625759,4.4781078260869567,4.6585766956521741,203.16174493181694,620242,33.103766145927331,0.093458050270794318,18.390434644272624,269.54038104197735,599514,46.467819252888603
SPN01_MRC_0022,01,SPN01_MRC_0022_01_01_T1_04_MPRAGE-TI-900-Buchanan,46.845799261021085,8627851,42.924166462423152,1.5192190797534895,142.76671963217149,295790,43.371155965301249,0.60361367052817483,14.962132081052223,174.85572927177529,7100789,172.70725604222082,4.8478639144880207,4.695963172737434,4.9256737391304348,4.9256292173913048,198.34464900867232,697852,38.390741642140874,0.32293835394236642,4.0735963836327072,263.55586168090042,771289,52.338709357627849
SPN01_MRC_0022,01,SPN01_MRC_0022_01_01_T1_03_MPRAGE-TI-900-Buchanan,46.869007874928968,8760206,43.941552598126933,1.4951840076412548,143.09574668780471,302141,43.653370215041704,0.60218538558220613,14.829972962084284,176.46153468627242,6968434,173.41565532146922,4.8685546124922654,4.686118619151701,4.9971645217391298,4.9278998260869562,197.31196384084276,702450,38.663075639158336,0.27298205087871219,4.0158238444627541,263.01267055648918,774157,53.17479466367601
SPN01_MRC_0022,01,SPN01_MRC_0022_01_01_T1_02_MPRAGE-TI-900-Buchanan,46.626251943052203,8745905,44.157176195258153,1.4746590563376514,143.11365846257817,290018,45.122380332005356,0.60106168113122882,14.855476664951693,176.38141730997955,6982735,173.64203354282492,4.8256937203361607,4.6673406331924596,4.9269314782608697,4.8868841739130433,197.84230525830088,700017,38.730078324801582,0.24761325443164545,3.9943998350356558,262.95908503693568,771747,53.334827414499863
SPN01_MRC_0023,01,SPN01_MRC_0023_01_01_T1_04_MPRAGE-TI-900-Buchanan,61.285031736596963,8628997,50.832111347118875,1.2812128766189184,139.31983553218873,375271,41.715860556046785,0.64889967337087839,9.3119205789328205,176.53947304110926,7099643,166.9405424612228,4.2016010457152317,4.1761657670909749,4.2628563478260872,4.1664333913043476,200.57312232527801,754284,40.447609847494597,0.4079928408828975,3.4729911538706011,265.69987792893335,874081,53.572783830074393
SPN01_MRC_0023,01,SPN01_MRC_0023_01_01_T1_02_MPRAGE-TI-900-Buchanan,59.844688844709538,8793953,54.02921960523026,1.185398519057292,135.815050943757,366090,41.511505029100839,0.64756932775502263,9.0859113784548278,178.71053661109724,6934687,164.69944088130404,4.0556545694259816,4.0322554527550372,4.1119165217391309,4.0233627826086957,198.78941497504161,751250,39.130899948620758,0.3653006787732434,3.3076645918053811,262.83557188090276,879886,51.69778405297339
SPN01_MRC_0023,01,SPN01_MRC_0023_01_01_T1_03_MPRAGE-TI-900-Buchanan,59.613252660502795,8626283,50.416050638392001,1.2902951322425875,137.1131236030869,379408,41.535587002137454,0.64878948742352194,9.6559829345971409,177.63742557576307,7102357,165.23669189362298,4.1871955055632064,4.1416437360037479,4.2612201739130438,4.1597217391304344,199.79803681144244,754385,39.455749731721525,0.40372858159186292,3.5234300054532941,264.84962153705544,873137,52.484035559911391
SPN01_MRC_0024,01,SPN01_MRC_0024_01_01_T1_04_MPRAGE-TI-900-Buchanan,62.01622140425637,8527930,37.561734437710683,2.1298613369910098,157.47050845722768,468948,53.572221149991513,0.69146173610674633,9.2157367018520198,166.20130167719572,7200710,144.30278760368179,4.4079559356937725,4.3300462069308532,4.4515842953295035,4.4432921208663361,224.56286475168736,790435,50.752174101596907,0.5142667681371681,4.4247504585500543,304.56415068089109,898455,77.302670364457583
SPN01_MRC_0024,01,SPN01_MRC_0024_01_01_T1_02_MPRAGE-TI-900-Buchanan,58.906754054939796,8333231,36.509049329076902,2.2168060396435427,161.09801038952133,466624,56.867914362375927,0.67987351991820166,10.166998739654373,165.38026835297413,7395409,146.56265778851773,4.4668907950080703,4.3774683267681169,4.5425422144073631,4.4822263843189001,226.75051103281106,800340,55.716499909432329,0.49317425617986588,4.5298431866112798,307.68399208715277,897275,83.117919498513174
SPN01_MRC_0024,01,SPN01_MRC_0024_01_01_T1_03_MPRAGE-TI-900-Buchanan,60.731691273712009,8372128,37.686818365080633,2.1258430592950885,167.13847294261456,484304,55.33578605512551,0.68780769128572528,9.5251899497481851,166.38361821471915,7356512,144.83510557556403,4.5148240356243985,4.3774127713325059,4.5695446509813831,4.6007877834889142,228.86448306792539,745833,53.02474459860909,0.52078802426336535,4.4149022239798503,308.98074431624673,883791,80.49659809702078
SPN01_MRC_0025,01,SPN01_MRC_0025_01_01_T1_04_MPRAGE-TI-900-Buchanan,77.497941797066119,7940665,63.945785718361321,1.3886969315910977,172.00784375827368,404143,68.152974473803624,0.63497226126504547,7.8781100278172094,192.96816489523914,7787975,205.65205095973539,4.2666585441146001,4.2787571454048106,4.2507350223431777,4.2705249340737428,235.68327665904422,775778,68.636677864103888,0.50046135934458891,3.0176838508973152,324.48459307431443,888172,101.39142185715122
SPN01_MRC_0025,01,SPN01_MRC_0025_01_01_T1_02_MPRAGE-TI-900-Buchanan,77.6540652672535,7982870,65.216955338166599,1.3632841259752104,171.31068369684294,401640,64.752306819649505,0.63237951024572658,7.8666654093806105,194.17196715110313,7745770,207.83011301366622,4.4121935879353069,4.4002679861251286,4.4443711834099027,4.3921360564405321,236.33010642241513,776904,69.040790031897217,0.47997061207310154,2.9773233991723749,325.23934637937191,879654,102.66751042849911
SPN01_MRC_0025,01,SPN01_MRC_0025_01_01_T1_03_MPRAGE-TI-900-Buchanan,76.279364570836606,7884561,63.733319805943452,1.3961251635723144,171.60339593595276,393647,66.12993026610512,0.63192379865101833,8.1385721624383702,193.89035283810884,7844079,206.92875967289433,4.2675818345401231,4.2853460196318718,4.2476407616788938,4.2698459775970479,237.00554497555615,778723,69.131123361839187,0.46800411589180424,3.0422132948427958,325.98523651463557,883328,102.57862012797244
